"title","asin","brand","stars","reviewsCount","thumbnailImage","breadCrumbs","description","price","price/currency","price/value","url"
"VIRAL Overnight Collagen Treatment Mask (4pc)- Anti-Aging, Plump and Firm Skin. Collagen Infused intensive Treatment Mask. Deep Hydration and Repair All Skin Types.","B0DGQVW5K9","LEZAH","5","1","https://m.media-amazon.com/images/I/41Dpd68gl-L._SX300_SY300_QL70_FMwebp_.jpg","Beauty & Personal Care > Skin Care > Face > Treatments & Masks > Masks","Our overnight collagen treatment mask is a skincare product designed to be applied before bed and left on overnight to deliver intense hydration and collagen support to the skin. It includes the perfect combination of ingredients that help to nourish, hydrate, and improve the appearance of the skin.",,,,"https://www.amazon.com/dp/B0DGQVW5K9"
"medicube Viral Glass Glow Overnight Wrapping Mask Duo: Collagen Overnight Wrapping Peel Off Facial Mask Pack and Turmeric Overnight Wrapping Peel Off Mask and Jelly Brush | Stocking Stuffers","B0DXSNZ84S","medicube","4.6","301","https://m.media-amazon.com/images/I/31H3ovNqQ9L._SY300_SX300_QL70_FMwebp_.jpg","Beauty & Personal Care > Skin Care > Face > Treatments & Masks > Masks","Collagen Overnight Wrapping Peel Off Facial Mask Pack - Elasticity & Hydration Care, Reduces Sagging & Dullness - Hydrolyzed Collagen For Glowing Skin and Turmeric Overnight Wrapping Peel Off Mask - Nourishes dull, uneven skin with hydrolyzed collagen for glowing skin and improved elasticity. Korean skincare and Jelly Brush | Mask Application Tool for Even Coverage | Skincare Enhancer | Durable Silicone | Easy to Clean | Face Mask Applicator | All Skin Types | Kbeauty Accessory | 1 Piece | Stocking Stuffers, Gifts for Her, GIfts for Women, Korean Skincare Set, Affordable Holiday Gift",,"$","36.79","https://www.amazon.com/dp/B0DXSNZ84S"
"Detox Green: A Powerful Vegetable Blend to detoxify, Support intestinal Flora, and Provide Essential micronutrients, antioxidants, and antivirals. Spoon Included. Lime Flavor","B0DF5352PC","MUNSA",,,"https://m.media-amazon.com/images/I/51DV0X9V2WL._AC_SY300_SX300_QL70_FMwebp_.jpg","Health & Household > Diet & Sports Nutrition > Weight Loss > Supplements > Detox & Cleanse","Making Your Green Smoothie Has Never Been Easier, Just Mix a Spoonful of Munsa Green in Water and You're Ready! Spoon included. A powdered food made from chia seeds and green vegetables, WITH ALL THE BENEFITS OF (chia seeds, celery, lemon, ginger, kale, spinach, nopal, prebiotics, stevia, and natural lemon flavor). A delicious vegetable smoothie, with no added sugar, gluten-free, maltodextrin-free, and 100% natural. A specially developed vegetable blend to detoxify your body, support your intestinal flora, and provide a rich source of micronutrients, antioxidants, and antivirals.",,,,"https://www.amazon.com/dp/B0DF5352PC"
"COLD-EEZE Cold Remedy Lozenges All Natural Cherry, 18ct Twin Pack","B0799SM4TL","Cold-Eeze","4.7","622","https://m.media-amazon.com/images/I/81uDlGA9VrL._AC_SY300_SX300_QL70_FMwebp_.jpg","Health & Household > Health Care > Over-the-Counter Medication > Cough & Cold > Cold & Flu Relief",,,,,"https://www.amazon.com/dp/B0799SM4TL"
"InoPro Teeth Whitening Strips 14 Treatments Kit - Enamel Safe Teeth Whitener, Peroxide-Free, Green White Strips for Teeth Whitening with Arbutin, Coconut Oil, Deep Stains Removal (28 Strips)","B0B5HN65QQ","InoPro","4.3","7200","https://m.media-amazon.com/images/I/716sXMypkyL._AC_SY300_SX300_QL70_FMwebp_.jpg","Health & Household > Oral Care > Teeth Whitening > Whitening Kits",,,"$","29.99","https://www.amazon.com/dp/B0B5HN65QQ"
"All | Better Covid Care Package for Sick Friend with Flu, Virus, Fever, or Covid, Get Well Soon Gift Basket, Box No. 02 (Medium)","B0B6H6MQ3T","All | Better","4.1","21","https://m.media-amazon.com/images/I/815fetwzECL._AC_SY300_SX300_QL70_FMwebp_.jpg","Health & Household > Health Care > Over-the-Counter Medication > Cough & Cold > Cold & Flu Relief","Introducing All Better Box No. 02 - the perfect solution for helping your friends and family feel better, faster when dealing with viral illnesses such as COVID and the flu. With brand name wellness products included, this care package is designed to help with a range of symptoms and provide comfort during recovery. All Better Box No. 02 contains practical self-care items that have been handpicked to ease both the body and mind, including ibuprofen, sleepytime tea, flu medicine, bone broth, and much more. By sending this care package, you can show your support and help those in need to recover from symptoms such as fever, pain, weakness, etc. At checkout, don't forget to include a personalized gift message to let them know you're thinking of them. The All Better Box No. 02 also comes with an All Better tips card that provides additional helpful information and advice on how to get better - fast. Sending an All Better box is the perfect solution for anyone looking to help their sick friends, family, women, college students, adults, and kids feel better fast. Make a difference in someone's life today by sending an All Better care package - because everyone deserves to feel better, especially when they're unwell.",,"$","41.99","https://www.amazon.com/dp/B0B6H6MQ3T"
"Tower 28 SOS Daily Rescue Facial Spray - Hypochlorous Acid Spray to Help Reduce Redness, Calm Irritation + Alleviate Flare-Ups - Purifying Travel Size Face Toner - Everyday Skin Care Essential (1 oz)","B0B3SCM1L6","Tower 28","4.6","3997","https://m.media-amazon.com/images/I/31yL0gCN0NL._SY300_SX300_QL70_FMwebp_.jpg","Beauty & Personal Care > Skin Care > Face > Creams & Moisturizers > Face Mists",,,"$","12","https://www.amazon.com/dp/B0B3SCM1L6"
"Tower 28 SOS Daily Rescue Facial Spray - Hypochlorous Acid Spray to Help Reduce Redness, Calm Irritation + Alleviate Flare-Ups - Purifying Face Toner Duo - Full + Travel Size Skin Care Spray (2 Count)","B0FWX76RBL","Tower 28","4.6","3997","https://m.media-amazon.com/images/I/410EmKwM2kL._SY300_SX300_QL70_FMwebp_.jpg","Beauty & Personal Care > Skin Care > Face > Creams & Moisturizers > Face Mists",,,"$","40","https://www.amazon.com/dp/B0FWX76RBL"
"Olay Super Serum - Niacinamide, Vitamin C & E, Collagen Peptide, AHA - 5-in-1 Skin Care Benefits for Face - Healthy Glow, Brightening, Hydrating, Smoothing, Firming, Evens Tone, Anti-Aging, 1.7 Oz","B0D3P2N28P","Olay","4.5","6763","https://m.media-amazon.com/images/I/41Qef5XiFCL._SY300_SX300_QL70_FMwebp_.jpg","Beauty & Personal Care > Skin Care > Face > Treatments & Masks > Serums","Olay Super Serum, a powerful 5-in-1 facial serum, delivers visible results that BEAT the #1 Luxury Serum.* Designed to elevate and simplify your skincare routine, this clinically tested formula delivers five essential skin care benefits: 1. Better Skin Texture, 2. More Even-Looking Skin Tone, 3. Firmer Feeling Skin, 4. Smoother Visible Lines, 5. Long Lasting Hydration. If you're looking to simplify your skin care routine for longer, try this super large bottle. It is 66% more vs the 30mL bottle of our 5-in-1 multi-tasking glow serum. Infused with five powerful serum ingredients, Olay's Activated Niacinamide, Vitamin C, Collagen Peptide, Vitamin E, and Alpha Hydroxy Acid (AHA), this serum for face penetrates deeply without leaving a sticky residue. It provides visible results from day one, with improved texture in one week, more even tone in two weeks, and visible correction of fine lines and wrinkles in four weeks. To maximize results, apply this lightweight serum daily on your face and neck, and follow up with Olay Super Cream with Sunscreen in the morning to protect against sun damage. Unlock the secret to radiant, healthier-looking skin with Olay Super Serum, the Most Awarded Serum. (*Olay Super Serum Imaging Study, March 2023) (**6 Year Review of Majoy Beauty Awards)Today, people are overwhelmed by endless skincare choices, trends and routines. Olay is here to simplify your daily routine with the Super Series collection— designed to deliver multitasking benefits in each product.",,"$","33.24","https://www.amazon.com/dp/B0D3P2N28P"
"Gleamin Vitamin C Clay Mask for Dark Spots, Turmeric Clay Face Mask Skin Care, Deeply Cleanses & Refines Pores, Brightens Uneven Tone and Helps Improve Post-Blemish Scarring & Texture, Up to 20 Uses","B08HCVWG7B","Gleamin","4.3","8582","https://m.media-amazon.com/images/I/41xrMzMXjjL._SY300_SX300_QL70_FMwebp_.jpg","Beauty & Personal Care > Skin Care > Face > Treatments & Masks > Masks",,,"$","39.99","https://www.amazon.com/dp/B08HCVWG7B"
"Supreme Nutrition Woad Supreme, 90 Pure Isatis Root Vegetarian Capsules","B0176NVVQA","Supreme Nutrition Products","4.7","138","https://m.media-amazon.com/images/I/51eUWWaaxlL._AC_SY300_SX300_QL70_FMwebp_.jpg","Health & Household > Vitamins, Minerals & Supplements > Blended Vitamin & Mineral Supplements",,,"$","27.99","https://www.amazon.com/dp/B0176NVVQA"
"Supergoop! Glowscreen SPF 40, Sunset (Deep Bronze Glow) - 1.7 fl oz - Glowy Primer + Broad Spectrum Tinted Sunscreen - Helps Filter Blue Light - Hydration - Hyaluronic Acid & Vitamin B5","B0CBT2MZ51","Supergoop!","4.5","13960","https://m.media-amazon.com/images/I/31NOMuh7BYL._SY300_SX300_QL70_FMwebp_.jpg","Beauty & Personal Care > Skin Care > Sunscreens & Tanning Products > Sunscreens > Facial Sunscreens",,,"$","37.96","https://www.amazon.com/dp/B0CBT2MZ51"
"Dermeleve Steroid Free Anti-Itch Cream | Extra Strength for Psoriasis, Seborrheic Dermatitis, Viral Rash, Bug Bites, Allergy, Chronic Hives, Neuropathy (Nerve) | Full Body Itch Relief | 2 oz (1 Pack)","B0D5ZBQSMJ","Dermeleve","4.3","865","https://m.media-amazon.com/images/I/619uhO0L4yL._AC_SY300_SX300_QL70_FMwebp_.jpg","Health & Household > Health Care > Over-the-Counter Medication > Eczema, Psoriasis & Rosacea Care",,,"$","26.99","https://www.amazon.com/dp/B0D5ZBQSMJ"
"Supergoop! Glowscreen SPF 40, Dawn (Pink Pearl Glow) - 1.7 fl oz - Glowy Primer + Broad Spectrum Tinted Sunscreen - Helps Filter Blue Light - Hydration - Hyaluronic Acid & Vitamin B5","B0CBSZP4JW","Supergoop!","4.5","13960","https://m.media-amazon.com/images/I/31vEeKczvpL._SY300_SX300_QL70_FMwebp_.jpg","Beauty & Personal Care > Skin Care > Sunscreens & Tanning Products > Sunscreens > Facial Sunscreens",,,"$","37.97","https://www.amazon.com/dp/B0CBSZP4JW"
"Eight Saints Original Cin, 10% Niacinamide Serum For Face Anti Aging, Natural and Organic, Facial Serum to Reduce Fine Lines, Dark Spots, Large Pores, and Wrinkles, 1oz","B0CZ211SYS","Eight Saints","4.8","1127","https://m.media-amazon.com/images/I/31ZEaKb6qsL._SY300_SX300_QL70_FMwebp_.jpg","Beauty & Personal Care > Skin Care > Face > Treatments & Masks > Serums",,,"$","38","https://www.amazon.com/dp/B0CZ211SYS"
"PURCELL 24/7 Colostrum Ampoule Mist (Pink) - Glass skin with Long Hydration, Poreless Smooth Skin, Before & After Makeup, Hyaluronic Acid and Vitamin, For All Skin types, 1.85 fl oz","B0FN7PJ989","PURCELL","4.5","679","https://m.media-amazon.com/images/I/31-2b5DBtZL._SY300_SX300_QL70_FMwebp_.jpg","Beauty & Personal Care > Skin Care > Face > Creams & Moisturizers > Face Mists",,,"$","37","https://www.amazon.com/dp/B0FN7PJ989"
"Babe Original Lash Serum - Fuller & Longer Looking Eyelashes, Advanced Lash Enhancing Treatment for Natural Lashes, Extensions & Eyebrows, Vegan & Cruelty-Free","B01C2EFAU6","BABE ORIGINAL","4.1","21652","https://m.media-amazon.com/images/I/41dpe+yzU6L._SY445_SX342_QL70_FMwebp_.jpg","Beauty & Personal Care > Makeup > Eyes > Eyelash Primers",,,"$","89","https://www.amazon.com/dp/B01C2EFAU6"
"Jane Iredale Just Kissed Lip And Cheek Stain, PH-Activated Formula Delivers Long-Lasting Custom Color With Hydrating Botanical Oils, Cruelty-Free","B00U7HJPMU","jane iredale","4.3","5895","https://m.media-amazon.com/images/I/21TdTcquG1L._SX342_SY445_QL70_FMwebp_.jpg","Beauty & Personal Care > Makeup > Lips > Lip Stains",,,"$","32","https://www.amazon.com/dp/B00U7HJPMU"
"Jane Iredale Just Kissed Lip And Cheek Stain, PH-Activated Formula Delivers Long-Lasting Custom Color With Hydrating Botanical Oils, Cruelty-Free","B0BB4D8KLC","jane iredale","4.3","5895","https://m.media-amazon.com/images/I/31ainh3Ft6L._SY445_SX342_QL70_FMwebp_.jpg","Beauty & Personal Care > Makeup > Lips > Lip Stains",,,"$","32","https://www.amazon.com/dp/B0BB4D8KLC"
"Results RNA - ACS 200 Nasal Extra Strength – The Most Effective Nasal Wash Available. Clears Nasal Passages Helping You Breathe Deeply, Day & Night. Clinically Proven. Doctor Recommended (90 servings)","B086LGF5SG","Results RNA","4.5","239","https://m.media-amazon.com/images/I/71em-icKLjL._AC_SY300_SX300_QL70_FMwebp_.jpg","Health & Household > Health Care > Over-the-Counter Medication > Allergy, Sinus & Asthma > Sinus Medicine",,,"$","29.99","https://www.amazon.com/dp/B086LGF5SG"
"ZealSea Cicalix & Ceramidbar Face Masks Skincare, All-in-one Proven Derm Solution Facial Mask for Visibly Soft | Plump | Quenching | Anti-aging, Soothing & Refreshing, Strengthen & Restore, 4+4 Duo","B0FK1ZT19V","ZealSea","4.7","6514","https://m.media-amazon.com/images/I/4140xeAtRWL._SY300_SX300_QL70_FMwebp_.jpg","Beauty & Personal Care > Skin Care > Face > Treatments & Masks > Masks",,,"$","15.18","https://www.amazon.com/dp/B0FK1ZT19V"
"Cicalix Face Masks Skincare Set, ZealSea Derm Solution Sheet Mask for Multi-Trigger Sensitivity, Soothing & Calming, Strengthen & Restore Skin, Facial Mask with Cica & Ceramide, 10 Pack","B0FK1YMV15","ZealSea","4.7","6514","https://m.media-amazon.com/images/I/412l2UO85ZL._SY300_SX300_QL70_FMwebp_.jpg","Beauty & Personal Care > Skin Care > Face > Treatments & Masks > Masks",,,"$","18.99","https://www.amazon.com/dp/B0FK1YMV15"
"VT COSMETICS Black Truffle Reedle Shot 100 Serum with Black Truffle Extract & 24K Gold Spicule Microneedling Formula, Korean Skincare, 1.69 fl oz(50ml)","B0F23G78YS","VT COSMETICS","4.5","1303","https://m.media-amazon.com/images/I/31Wx8RtZhKL._SY300_SX300_QL70_FMwebp_.jpg","Beauty & Personal Care > Skin Care > Face > Treatments & Masks > Serums",,,"$","47","https://www.amazon.com/dp/B0F23G78YS"
"Ceramidbar Face Masks Skincare Set, ZealSea Derm Solution Sheet Mask for Multi-Trigger Sensitivity, Soothing & Calming, Strengthen & Restore Skin, Facial Mask with Cica & Ceramide, 10 Pack","B0FK1XSXHT","ZealSea","4.7","6514","https://m.media-amazon.com/images/I/41oGtlTILrL._SY300_SX300_QL70_FMwebp_.jpg","Beauty & Personal Care > Skin Care > Face > Treatments & Masks > Masks",,,"$","18.99","https://www.amazon.com/dp/B0FK1XSXHT"
"Victoria's Secret PINK 4 Piece Sparkle & Scent Shimmer Fragrance Gift Set, Assorted Scents","B08MZK64W9","Victoria's Secret","4.6","738","https://m.media-amazon.com/images/I/41fp58JqMqL._SY300_SX300_QL70_FMwebp_.jpg","Beauty & Personal Care > Fragrance > Women's > Sets",,,"$","39","https://www.amazon.com/dp/B08MZK64W9"
"Divi Volumizing Conditioner for Women and Men - Lightweight Volume Conditioner for Fine Hair - Designed to Strengthen and Protect the Hair from Damage","B0F7GY4435","","4.3","168","https://m.media-amazon.com/images/I/31zbUI++OML._SX342_SY445_QL70_FMwebp_.jpg","Beauty & Personal Care > Hair Care > Shampoo & Conditioner > Conditioners",,,"$","75","https://www.amazon.com/dp/B0F7GY4435"
"Bestmade Natural Products Toxins & Immunity Improvement BM5 - Supports Immune Function, Encourages Natural Detox, Promotes General Well-Being, Homeopathic Preparation, 30 mL Drops","B013II67WK","Bestmade Naturalproducts.com","4.8","3","https://m.media-amazon.com/images/I/61sB1hDPppL._AC_SY300_SX300_QL70_FMwebp_.jpg","Health & Household > Health Care > Alternative Medicine > Single Homeopathic Remedies",,,"$","39.99","https://www.amazon.com/dp/B013II67WK"
"P.CALM Viral Holy Basil Bubble Mask 2EA + Dual Pore Brush Set – Deep Cleansing for Pores & Blackheads with Holy Basil & Carbonated Water","B0F9L1NL6K","P.CALM","5","1","https://m.media-amazon.com/images/I/41u7BKZX-yL._SY300_SX300_QL70_FMwebp_.jpg","Beauty & Personal Care > Skin Care > Face > Treatments & Masks > Masks","Cleanse blackheads, pores, and balance oil with the P.CALM Holy Basil Bubble Mask and Dual Pore Cleansing Brush. Designed to deeply cleanse with carbonated microbubbles.",,"$","34.99","https://www.amazon.com/dp/B0F9L1NL6K"
"Undiagnosed But Something Ain't Right Bear Me Neurodivergent Throw Pillow","B0G3MFNM84","Viral Trendy Bear Graphic Novelty Tees",,,"https://m.media-amazon.com/images/I/71wu0sJPFVL._AC_SY300_SX300_QL70_FMwebp_.jpg","Home & Kitchen > Bedding > Decorative Pillows, Inserts & Covers > Throw Pillows","This Undiagnosed But Something Ain't Right Bear Me Neurodivergent item is designed by Viral Trendy Bear Graphic Novelty Tees.",,"$","41.99","https://www.amazon.com/dp/B0G3MFNM84"
"Funny 67 Meme Rolling Dice Minimal Gamer Humor Viral Slang Throw Pillow","B0FXYSVHB9","Funny Number 6-7 Meme Viral Brainrot Apparels",,,"https://m.media-amazon.com/images/I/61iSge9TvkL._AC_SY300_SX300_QL70_FMwebp_.jpg","Home & Kitchen > Bedding > Decorative Pillows, Inserts & Covers > Throw Pillows",,,"$","47","https://www.amazon.com/dp/B0FXYSVHB9"
"Viral World-Famous 5x Sold out Paddle Brush - Smoother, Stronger, Shinier Hair - Boar Bristle Brushs with Nylon Bristles and Microsphere Massaging Tips (White2PC)","B0GFV7L964","Generic",,,"https://m.media-amazon.com/images/I/41LGtZLFpAL._SY300_SX300_QL70_FMwebp_.jpg","Beauty & Personal Care > Hair Care > Styling Tools & Appliances > Hair Combs","Paddle Hair Brush - Paddle Brush - Smoother, Stronger, Shinier Hair - Boar Bristle Brush - Paddle Brush for Blow Drying - For Thick & Fine Hair - Daily Scalp Massage with Boar Bristle Air Cushion CombFeatures:Massage sensations to ease your daily stressComfortable air cushion protects your scalpErgonomic design prevents pulling or damageCompact size is perfect for travel convenienceSpecifications:Package Contents: Paddle BrushPackaging:1pcs * Paddle Hair Brush",,"$","27.99","https://www.amazon.com/dp/B0GFV7L964"
"O Positiv URO Vaginal Moisture & Mood – Formulated to Support Vaginal Moisture, Mood & Relaxation – with KSM-66® Ashwagandha, Ginkgo Biloba, Mucuna pruriens, and GABA – 30 Servings","B0FF5DT337","O Positiv","4.4","1306","https://m.media-amazon.com/images/I/519ZnWo--WL._AC_SY300_SX300_QL70_FMwebp_.jpg","Health & Household > Health Care > Feminine Care > Vaginal Moisturizers",,,"$","28.97","https://www.amazon.com/dp/B0FF5DT337"
"MISSHA Time Revolution Night Repair Face Serum Ampoule (5th Gen) - Overnight Probiotic Skincare for Revitalization and Radiance, 1.69 Fl Oz","B09648RPKJ","MISSHA","4.5","2342","https://m.media-amazon.com/images/I/410aZgbwdpL._SY300_SX300_QL70_FMwebp_.jpg","Beauty & Personal Care > Skin Care > Face > Treatments & Masks > Serums",,,"$","31.1","https://www.amazon.com/dp/B09648RPKJ"
"Women's Short Corset Y2k Mini Dress Long Sleeve Low Cut Lace Dress Vintage Solid Floral Party Dresses","B0DBYRZQ38","ODIZLI","3.9","138","https://m.media-amazon.com/images/I/81Qfy3AXj6L._AC_SX342_SY445_QL70_FMwebp_.jpg","Clothing, Shoes & Jewelry > Women > Clothing > Dresses",,,"$","40.36","https://www.amazon.com/dp/B0DBYRZQ38"
"LOCCA Popping Boba Pearls Variety Boba Popping Pearls Kit (Mango,Blueberry,Lychee,Strawberry Boba) Viral Tik Tok Products Booba Strawberry Popping Bubbles Bursting Balls Tiktok Trend Items (8 x 17oz)","B0DLXNZKR9","LOCCA","4.6","1063","https://m.media-amazon.com/images/I/518oM7AtRdL._SY300_SX300_QL70_FMwebp_.jpg","Grocery & Gourmet Food > Beverages > Bottled Beverages, Water & Drink Mixes > Juices > Fruit Juice",,,"$","48.9","https://www.amazon.com/dp/B0DLXNZKR9"
"K18 Leave-In Molecular Hair Mask, Repairs Dry or Damaged Hair, Reverse Hair Damage from Bleach, Color, Chemical Services & Heat","B0961ZS96M","K18","4.3","27063","https://m.media-amazon.com/images/I/51qGwMO2ZmL._SX342_SY445_QL70_FMwebp_.jpg","Beauty & Personal Care > Hair Care > Hair Masks",,,"$","75","https://www.amazon.com/dp/B0961ZS96M"
